index	start	end	alignment-start	alignment-end
219	00:16:16.190	00:16:19.840	13532	13615
220	00:16:19.850	00:16:23.090	13616	13671
221	00:16:23.100	00:16:26.640	13672	13766
222	00:16:26.650	00:16:29.900	13767	13841
223	00:16:29.910	00:16:32.960	13842	13907
224	00:16:32.970	00:16:41.470	13908	13985
225	00:16:41.480	00:16:43.130	13986	14032
226	00:16:43.140	00:16:52.050	14033	14084
227	00:16:52.060	00:16:57.360	14085	14133
228	00:16:57.370	00:17:02.040	14134	14223
229	00:17:02.050	00:17:05.230	14224	14279
230	00:17:05.240	00:17:08.210	14280	14327
231	00:17:08.220	00:17:09.850	14328	14369
232	00:17:09.860	00:17:12.890	14370	14416
233	00:17:12.900	00:17:17.960	14417	14464
234	00:17:17.970	00:17:22.890	14465	14526
235	00:17:22.900	00:17:25.660	14527	14582
236	00:17:25.670	00:17:30.930	14583	14674
237	00:17:30.940	00:17:34.640	14675	14734
238	00:17:34.650	00:17:37.870	14735	14786
239	00:17:37.880	00:17:41.930	14787	14864
240	00:17:41.940	00:17:46.540	14865	14937
241	00:17:46.550	00:17:51.230	14938	15005
242	00:17:51.240	00:17:53.780	15006	15050
243	00:17:53.790	00:17:58.000	15051	15108
244	00:17:58.010	00:18:01.800	15109	15163
245	00:18:01.810	00:18:06.870	15164	15230
246	00:18:06.880	00:18:13.840	15231	15300
247	00:18:13.850	00:18:18.250	15301	15361
248	00:18:18.260	00:18:23.630	15362	15424
249	00:18:23.640	00:18:29.740	15425	15491
250	00:18:29.750	00:18:34.140	15492	15544
251	00:18:34.150	00:18:37.650	15545	15601
252	00:18:37.660	00:18:40.160	15602	15660
253	00:18:40.170	00:18:43.240	15661	15712
254	00:18:43.250	00:18:47.870	15713	15772
255	00:18:47.880	00:18:51.390	15773	15830
256	00:18:51.400	00:18:54.990	15831	15883
257	00:18:55.000	00:18:58.260	15884	15940
258	00:18:58.270	00:19:03.310	15941	16002
259	00:19:03.320	00:19:08.880	16003	16057
260	00:19:08.890	00:19:13.320	16058	16122
261	00:19:13.330	00:19:17.160	16123	16177
262	00:19:17.170	00:19:20.030	16178	16226
263	00:19:20.040	00:19:22.370	16227	16271
264	00:19:22.380	00:19:26.990	16272	16340
265	00:19:27.000	00:19:31.660	16341	16414
266	00:19:31.670	00:19:33.290	16415	16459
267	00:19:33.300	00:19:36.840	16460	16515
268	00:19:36.850	00:19:40.830	16516	16562
269	00:19:40.840	00:19:46.480	16563	16623
270	00:19:46.490	00:19:50.520	16624	16684
271	00:19:50.530	00:19:53.840	16685	16740
272	00:19:53.850	00:19:58.640	16741	16795
273	00:19:58.650	00:20:02.050	16796	16846
274	00:20:02.060	00:20:06.660	16847	16901
275	00:20:06.670	00:20:09.780	16902	16947
276	00:20:09.790	00:20:14.360	16948	17025
277	00:20:14.370	00:20:17.970	17026	17081
278	00:20:17.980	00:20:24.020	17082	17132
279	00:20:24.030	00:20:28.280	17133	17192
280	00:20:28.290	00:20:31.490	17193	17245
281	00:20:31.500	00:20:34.510	17246	17294
282	00:20:34.520	00:20:38.380	17295	17349
283	00:20:38.390	00:20:44.790	17350	17411
284	00:20:44.800	00:20:51.330	17412	17460
285	00:20:51.340	00:20:55.210	17461	17521
286	00:20:55.220	00:20:58.430	17522	17581
287	00:20:58.440	00:21:01.710	17582	17636
288	00:21:01.720	00:21:05.710	17637	17689
289	00:21:05.720	00:21:11.770	17690	17753
290	00:21:11.780	00:21:14.710	17754	17796
291	00:21:14.720	00:21:19.190	17797	17849
292	00:21:19.200	00:21:23.140	17850	17919
293	00:21:23.150	00:21:25.820	17920	17965
294	00:21:25.830	00:21:29.310	17966	18013
295	00:21:29.320	00:21:32.710	18014	18071
296	00:21:32.720	00:21:35.090	18072	18114
297	00:21:35.100	00:21:39.210	18115	18186
298	00:21:39.220	00:21:41.110	18187	18235
299	00:21:41.120	00:21:43.960	18236	18278
300	00:21:43.970	00:21:46.200	18279	18332
301	00:21:46.210	00:21:51.040	18333	18394
302	00:21:51.050	00:21:54.830	18395	18440
303	00:21:54.840	00:21:57.460	18441	18509
304	00:21:57.470	00:22:01.330	18510	18572
305	00:22:01.340	00:22:07.230	18573	18628
306	00:22:07.240	00:22:11.300	18629	18694
307	00:22:11.310	00:22:17.400	18695	18753
308	00:22:17.410	00:22:22.010	18754	18817
309	00:22:22.020	00:22:24.970	18818	18870
310	00:22:24.980	00:22:28.590	18871	18932
311	00:22:28.600	00:22:32.430	18933	18988
312	00:22:32.440	00:22:35.670	18989	19075
313	00:22:35.680	00:22:37.880	19076	19134
314	00:22:37.890	00:22:43.550	19135	19203
315	00:22:43.560	00:22:48.430	19204	19268
316	00:22:48.440	00:22:51.970	19269	19337
317	00:22:51.980	00:22:55.470	19338	19415
318	00:22:55.480	00:23:01.300	19416	19493
319	00:23:01.310	00:23:04.340	19494	19553
320	00:23:04.350	00:23:08.060	19554	19620
321	00:23:08.070	00:23:12.030	19621	19690
322	00:23:12.040	00:23:14.850	19691	19749
323	00:23:14.860	00:23:19.550	19750	19818
324	00:23:19.560	00:23:22.250	19819	19873
325	00:23:22.260	00:23:25.660	19874	19933
326	00:23:25.670	00:23:29.230	19934	19993
327	00:23:29.240	00:23:32.360	19994	20051
328	00:23:32.370	00:23:36.360	20052	20117
329	00:23:36.370	00:23:39.660	20119	20163
330	00:23:39.670	00:23:42.900	20164	20217
331	00:23:42.910	00:23:47.980	20218	20285
332	00:23:47.990	00:23:52.690	20286	20370
333	00:23:52.700	00:23:55.030	20371	20419
334	00:23:55.040	00:23:58.640	20420	20469
335	00:23:58.650	00:24:01.500	20470	20518
336	00:24:01.510	00:24:05.240	20519	20570
337	00:24:05.250	00:24:09.520	20571	20627
338	00:24:09.530	00:24:14.780	20628	20691
339	00:24:14.790	00:24:18.420	20692	20742
340	00:24:18.430	00:24:23.870	20743	20792
341	00:24:23.880	00:24:29.530	20793	20863
342	00:24:29.540	00:24:32.550	20864	20903
343	00:24:32.560	00:24:35.790	20904	20953
344	00:24:35.800	00:24:39.990	20954	21020
345	00:24:40.000	00:24:42.900	21021	21069
346	00:24:42.910	00:24:45.950	21070	21123
347	00:24:45.960	00:24:48.360	21124	21177
348	00:24:48.370	00:24:53.200	21178	21258
349	00:24:53.210	00:24:57.120	21259	21309
350	00:24:57.130	00:24:59.570	21310	21373
351	00:24:59.580	00:25:03.690	21374	21476
352	00:25:03.700	00:25:07.380	21477	21539
353	00:25:07.390	00:25:10.250	21540	21603
354	00:25:10.260	00:25:12.350	21604	21674
355	00:25:12.360	00:25:14.810	21675	21724
356	00:25:14.820	00:25:18.130	21725	21781
357	00:25:18.140	00:25:21.660	21782	21841
358	00:25:21.670	00:25:26.480	21842	21899
359	00:25:26.490	00:25:28.960	21900	21950
360	00:25:28.970	00:25:32.490	21951	21995
361	00:25:32.500	00:25:36.270	21996	22050
362	00:25:36.280	00:25:39.820	22051	22104
363	00:25:39.830	00:25:43.790	22105	22166
364	00:25:43.800	00:25:47.820	22167	22232
365	00:25:47.830	00:25:50.500	22233	22278
366	00:25:50.510	00:25:52.720	22279	22328
367	00:25:52.730	00:25:54.670	22329	22378
368	00:25:54.680	00:25:58.520	22379	22432
369	00:25:58.530	00:26:02.070	22433	22503
370	00:26:02.080	00:26:08.140	22504	22600
371	00:26:08.150	00:26:11.770	22601	22658
372	00:26:11.780	00:26:14.130	22659	22708
373	00:26:14.140	00:26:17.880	22709	22774
374	00:26:17.890	00:26:21.920	22775	22834
375	00:26:21.930	00:26:25.620	22835	22893
376	00:26:25.630	00:26:31.110	22894	22952
377	00:26:31.120	00:26:33.410	22953	23023
378	00:26:33.420	00:26:39.910	23024	23105
379	00:26:39.920	00:26:42.810	23106	23160
380	00:26:42.820	00:26:47.300	23161	23226
381	00:26:47.310	00:26:51.380	23227	23291
382	00:26:51.390	00:26:56.110	23292	23353
383	00:26:56.120	00:26:58.770	23354	23417
384	00:26:58.780	00:27:02.480	23418	23493
385	00:27:02.490	00:27:05.220	23494	23544
386	00:27:05.230	00:27:08.900	23545	23601
387	00:27:08.910	00:27:10.880	23602	23646
388	00:27:10.890	00:27:13.080	23647	23705
389	00:27:13.090	00:27:15.920	23706	23767
390	00:27:15.930	00:27:20.770	23768	23827
391	00:27:20.780	00:27:24.110	23828	23887
392	00:27:24.120	00:27:27.290	23888	23955
393	00:27:27.300	00:27:31.860	23956	24007
394	00:27:31.870	00:27:34.600	24008	24060
395	00:27:34.610	00:27:38.000	24061	24118
396	00:27:38.010	00:27:40.280	24119	24166
397	00:27:40.290	00:27:43.280	24167	24220
398	00:27:43.290	00:27:46.300	24221	24262
399	00:27:46.310	00:27:49.180	24263	24316
400	00:27:49.190	00:27:52.840	24317	24367
401	00:27:52.850	00:27:55.810	24368	24414
402	00:27:55.820	00:27:58.590	24415	24484
403	00:27:58.600	00:28:02.020	24485	24531
404	00:28:02.030	00:28:04.800	24532	24584
405	00:28:04.810	00:28:08.560	24585	24649
406	00:28:08.570	00:28:11.660	24650	24709
407	00:28:11.670	00:28:15.630	24710	24775
408	00:28:15.640	00:28:19.630	24776	24821
409	00:28:19.640	00:28:22.240	24822	24880
410	00:28:22.250	00:28:24.880	24881	24942
411	00:28:24.890	00:28:26.420	24943	24995
412	00:28:26.430	00:28:28.960	24996	25051
413	00:28:28.970	00:28:33.020	25052	25099
414	00:28:33.030	00:28:35.270	25100	25145
415	00:28:35.280	00:28:39.910	25146	25203
416	00:28:39.920	00:28:42.390	25204	25254
417	00:28:42.400	00:28:44.870	25255	25318
418	00:28:44.880	00:28:48.540	25319	25389
419	00:28:48.550	00:28:51.420	25390	25469
420	00:28:51.430	00:28:56.480	25470	25536
421	00:28:56.490	00:29:00.320	25537	25606
422	00:29:00.330	00:29:04.200	25607	25669
423	00:29:04.210	00:29:06.690	25670	25709
424	00:29:06.700	00:29:09.660	25710	25765
425	00:29:09.670	00:29:13.150	25766	25821
426	00:29:13.160	00:29:15.520	25822	25877
427	00:29:15.530	00:29:20.730	25878	25934
428	00:29:20.740	00:29:24.000	25935	25999
429	00:29:24.010	00:29:27.670	26000	26046
430	00:29:27.680	00:29:30.990	26047	26101
431	00:29:31.000	00:29:34.920	26102	26166
432	00:29:34.930	00:29:39.180	26167	26229
433	00:29:39.190	00:29:41.970	26230	26293
434	00:29:41.980	00:29:45.120	26294	26348
435	00:29:45.130	00:29:47.710	26349	26404
436	00:29:47.720	00:29:50.950	26405	26463
437	00:29:50.960	00:29:54.840	26464	26534
438	00:29:54.850	00:29:58.860	26535	26590
439	00:29:58.870	00:30:01.810	26591	26640
440	00:30:01.820	00:30:05.180	26641	26700
441	00:30:05.190	00:30:09.410	26701	26756
442	00:30:09.420	00:30:12.620	26757	26818
443	00:30:12.630	00:30:16.320	26819	26879
444	00:30:16.330	00:30:18.260	26880	26937
445	00:30:18.270	00:30:21.710	26938	27000
446	00:30:21.720	00:30:24.530	27001	27052
447	00:30:24.540	00:30:27.770	27053	27105
448	00:30:27.780	00:30:31.140	27106	27156
449	00:30:31.150	00:30:34.830	27157	27219
450	00:30:34.840	00:30:38.040	27220	27299
451	00:30:38.050	00:30:42.020	27300	27349
452	00:30:42.030	00:30:45.500	27350	27403
453	00:30:45.510	00:30:48.860	27404	27464
454	00:30:48.870	00:30:51.490	27465	27538
455	00:30:51.500	00:30:53.650	27539	27601
456	00:30:53.660	00:30:55.340	27602	27652
457	00:30:55.350	00:30:57.580	27653	27702
458	00:30:57.590	00:31:02.050	27703	27758
459	00:31:02.060	00:31:05.570	27759	27823
460	00:31:05.580	00:31:08.610	27824	27873
461	00:31:08.620	00:31:12.000	27874	27916
462	00:31:12.010	00:31:14.780	27917	27967
463	00:31:14.790	00:31:19.820	27968	28022
464	00:31:19.830	00:31:22.380	28023	28072
465	00:31:22.390	00:31:24.290	28073	28119
466	00:31:24.300	00:31:28.050	28120	28170
467	00:31:28.060	00:31:32.730	28171	28229
468	00:31:32.740	00:31:37.060	28230	28284
469	00:31:37.070	00:31:41.020	28285	28333
470	00:31:41.030	00:31:45.980	28334	28381
471	00:31:45.990	00:31:49.380	28382	28456
472	00:31:49.390	00:31:52.100	28457	28512
473	00:31:52.110	00:31:56.670	28513	28563
474	00:31:56.680	00:31:59.740	28564	28618
475	00:31:59.750	00:32:02.110	28619	28662
476	00:32:02.120	00:32:06.780	28663	28721
477	00:32:06.790	00:32:10.570	28722	28784
478	00:32:10.580	00:32:13.730	28785	28837
479	00:32:13.740	00:32:16.630	28838	28887
480	00:32:16.640	00:32:20.050	28888	28940
481	00:32:20.060	00:32:23.160	28941	28995
482	00:32:23.170	00:32:29.550	28996	29083
483	00:32:29.560	00:32:33.140	29084	29140
484	00:32:33.150	00:32:36.860	29141	29204
485	00:32:36.870	00:32:40.610	29205	29266
486	00:32:40.620	00:32:44.040	29267	29329
487	00:32:44.050	00:32:47.490	29330	29426
488	00:32:47.500	00:32:52.650	29427	29490
489	00:32:52.660	00:32:55.110	29491	29533
490	00:32:55.120	00:33:00.510	29534	29588
491	00:33:00.520	00:33:04.610	29589	29647
492	00:33:04.620	00:33:08.830	29648	29712
493	00:33:08.840	00:33:13.180	29713	29777
494	00:33:13.190	00:33:19.500	29778	29862
495	00:33:19.510	00:33:23.370	29863	29930
496	00:33:23.380	00:33:27.940	29931	30005
497	00:33:27.950	00:33:30.420	30006	30074
498	00:33:30.430	00:33:33.920	30075	30150
499	00:33:33.930	00:33:37.530	30151	30209
500	00:33:37.540	00:33:40.470	30210	30259
501	00:33:40.480	00:33:44.020	30260	30379
502	00:33:44.030	00:33:46.970	30380	30434
503	00:33:46.980	00:33:49.550	30435	30484
504	00:33:49.560	00:33:51.900	30485	30538
505	00:33:51.910	00:33:54.440	30539	30609
506	00:33:54.450	00:33:57.090	30610	30665
507	00:33:57.100	00:33:59.930	30666	30716
508	00:33:59.940	00:34:03.620	30717	30774
509	00:34:03.630	00:34:06.540	30775	30831
510	00:34:06.550	00:34:10.390	30832	30906
511	00:34:10.400	00:34:13.320	30907	30952
512	00:34:13.330	00:34:17.320	30953	31005
513	00:34:17.330	00:34:20.380	31006	31060
514	00:34:20.390	00:34:24.120	31061	31141
515	00:34:24.130	00:34:27.940	31142	31213
516	00:34:27.950	00:34:31.840	31214	31277
517	00:34:31.850	00:34:35.100	31278	31331
518	00:34:35.110	00:34:39.930	31332	31394
519	00:34:39.940	00:34:42.870	31395	31444
520	00:34:42.880	00:34:45.610	31445	31525
521	00:34:45.620	00:34:52.670	31526	31583
522	00:34:52.680	00:34:55.350	31584	31636
523	00:34:55.360	00:34:58.670	31637	31680
524	00:34:58.680	00:35:01.110	31681	31730
525	00:35:01.120	00:35:06.560	31731	31782
526	00:35:06.570	00:35:10.360	31783	31836
527	00:35:10.370	00:35:15.930	31837	31901
528	00:35:15.940	00:35:20.400	31902	31967
529	00:35:20.410	00:35:23.690	31968	32027
530	00:35:23.700	00:35:26.840	32028	32077
531	00:35:26.850	00:35:30.900	32078	32138
532	00:35:30.910	00:35:34.530	32139	32200
533	00:35:34.540	00:35:38.110	32201	32272
534	00:35:38.120	00:35:40.490	32273	32320
535	00:35:40.500	00:35:45.300	32321	32385
536	00:35:45.310	00:35:50.190	32386	32437
537	00:35:50.200	00:35:53.350	32438	32495
538	00:35:53.360	00:35:57.410	32496	32550
539	00:35:57.420	00:35:59.870	32551	32592
540	00:35:59.880	00:36:02.000	32593	32634
541	00:36:02.010	00:36:05.820	32635	32701
542	00:36:05.830	00:36:10.320	32702	32766
543	00:36:10.330	00:36:12.210	32767	32820
544	00:36:12.220	00:36:16.540	32821	32890
545	00:36:16.550	00:36:19.810	32891	32941
546	00:36:19.820	00:36:23.510	32942	32996
547	00:36:23.520	00:36:28.210	32997	33060
548	00:36:28.220	00:36:32.120	33061	33127
549	00:36:32.130	00:36:33.800	33128	33188
550	00:36:33.810	00:36:37.510	33189	33252
551	00:36:37.520	00:36:41.670	33253	33300
552	00:36:41.680	00:36:44.590	33301	33354
553	00:36:44.600	00:36:47.570	33355	33404
554	00:36:47.580	00:36:52.900	33405	33471
555	00:36:52.910	00:36:56.370	33472	33518
556	00:36:56.380	00:36:59.930	33519	33578
557	00:36:59.940	00:37:04.340	33579	33629
558	00:37:04.350	00:37:07.160	33630	33679
559	00:37:07.170	00:37:09.500	33680	33717
560	00:37:09.510	00:37:12.270	33718	33786
561	00:37:12.280	00:37:14.190	33787	33832
562	00:37:14.200	00:37:16.200	33833	33877
563	00:37:16.210	00:37:20.070	33878	33949
564	00:37:20.080	00:37:25.260	33950	34007
565	00:37:25.270	00:37:29.420	34008	34072
566	00:37:29.430	00:37:35.220	34073	34124
567	00:37:35.230	00:37:37.280	34125	34175
568	00:37:37.290	00:37:40.770	34176	34227
569	00:37:40.780	00:37:44.290	34228	34289
570	00:37:44.300	00:37:47.960	34290	34352
571	00:37:47.970	00:37:51.230	34353	34409
572	00:37:51.240	00:37:54.740	34410	34467
573	00:37:54.750	00:37:57.600	34468	34518
574	00:37:57.610	00:38:00.040	34519	34586
575	00:38:00.050	00:38:03.780	34587	34645
576	00:38:03.790	00:38:09.310	34646	34710
577	00:38:09.320	00:38:13.820	34711	34761
578	00:38:13.830	00:38:18.520	34762	34823
579	00:38:18.530	00:38:21.540	34824	34878
580	00:38:21.550	00:38:26.090	34879	34942
581	00:38:26.100	00:38:30.490	34943	35002
582	00:38:30.500	00:38:32.980	35003	35053
583	00:38:32.990	00:38:36.170	35054	35100
